pair_ID	entailment_judgment	relatedness_score
5041	NEUTRAL	4.403933162
5042	NEUTRAL	3.940751025
5043	NEUTRAL	4.0417164
5044	NEUTRAL	4.096555226
5054	NEUTRAL	3.422915209
5055	NEUTRAL	1.936661036
5057	NEUTRAL	4.580861244
5059	ENTAILMENT	4.330875927
5061	ENTAILMENT	4.194486354
5062	CONTRADICTION	4.053872781
5063	NEUTRAL	4.622810856
5065	ENTAILMENT	4.126395002
5066	NEUTRAL	3.687690863
5067	CONTRADICTION	4.286329337
5068	NEUTRAL	4.363659187
5069	CONTRADICTION	4.322355264
5070	NEUTRAL	1.007974013
5071	NEUTRAL	1
5075	NEUTRAL	3.354023275
5076	NEUTRAL	4.04792634
5077	NEUTRAL	3.98286639
5084	NEUTRAL	4.332716541
5087	NEUTRAL	4.258333536
5088	NEUTRAL	1.316525025
5090	NEUTRAL	1.510756639
5093	ENTAILMENT	3.922345657
5094	CONTRADICTION	3.984716572
5095	NEUTRAL	3.81373881
5098	NEUTRAL	1.06445279
5099	NEUTRAL	1.101115485
5101	NEUTRAL	1.064474511
5103	NEUTRAL	4.070659918
5104	ENTAILMENT	3.891977848
5106	ENTAILMENT	3.839771685
5108	ENTAILMENT	4.195182985
5111	NEUTRAL	4.265248381
5112	CONTRADICTION	4.236855651
5118	NEUTRAL	1.035254436
5120	NEUTRAL	4.45057404
5122	NEUTRAL	4.398030164
5126	NEUTRAL	1.100789796
5128	NEUTRAL	1.145550366
5129	ENTAILMENT	3.920165778
5130	CONTRADICTION	3.899105251
5131	ENTAILMENT	3.996532137
5138	ENTAILMENT	4.015847468
5140	NEUTRAL	4.103160543
5143	NEUTRAL	1.321678124
5144	NEUTRAL	1.187340172
5146	NEUTRAL	1.402037308
5150	CONTRADICTION	4.300597589
5151	NEUTRAL	1.023892431
5152	NEUTRAL	1.04599674
5156	NEUTRAL	4.171131653
5157	NEUTRAL	4.085303637
5158	NEUTRAL	3.879439019
5159	CONTRADICTION	3.477699731
5162	NEUTRAL	1.367422743
5164	NEUTRAL	1.322087853
5165	NEUTRAL	3.898983198
5168	NEUTRAL	4.201472052
5170	NEUTRAL	1.02499698
5172	NEUTRAL	1.021456293
5173	NEUTRAL	1.021811461
5174	NEUTRAL	4.54180676
5179	CONTRADICTION	3.933169804
5180	NEUTRAL	4.669364849
5181	NEUTRAL	3.925931726
5182	NEUTRAL	4.043808101
5183	ENTAILMENT	2.402838633
5184	ENTAILMENT	4.360028641
5185	NEUTRAL	4.348096713
5188	NEUTRAL	1.016762959
5190	NEUTRAL	1.142572491
5192	NEUTRAL	3.849596915
5193	CONTRADICTION	2.657588783
5194	CONTRADICTION	3.796206946
5196	NEUTRAL	3.590450934
5200	NEUTRAL	4.153626164
5202	NEUTRAL	3.804559787
5205	NEUTRAL	4.293770404
5207	ENTAILMENT	4.245234351
5209	NEUTRAL	3.946049966
5210	ENTAILMENT	4.325007579
5211	NEUTRAL	4.250784121
5213	NEUTRAL	3.992821947
5214	NEUTRAL	2.600129836
5217	NEUTRAL	1.171382449
5218	NEUTRAL	1.221875997
5221	NEUTRAL	4.21921906
5222	ENTAILMENT	4.519689133
5224	NEUTRAL	4.287816723
5228	NEUTRAL	3.194546637
5229	CONTRADICTION	3.587905673
5230	NEUTRAL	4.235660726
5233	NEUTRAL	3.221538866
5235	NEUTRAL	3.607836439
5237	NEUTRAL	3.855902273
5240	NEUTRAL	4.136770502
5241	NEUTRAL	3.185772042
5243	NEUTRAL	3.345383403
5245	NEUTRAL	3.152448984
5250	NEUTRAL	2.58295482
5252	ENTAILMENT	3.232135974
5255	ENTAILMENT	4.707232424
5257	ENTAILMENT	4.506881374
5259	ENTAILMENT	4.373007842
5265	CONTRADICTION	4.117989409
5266	NEUTRAL	4.119562646
5268	NEUTRAL	4.120407446
5270	NEUTRAL	3.525591906
5271	CONTRADICTION	4.149961227
5272	NEUTRAL	4.120934703
5273	NEUTRAL	4.195235478
5274	NEUTRAL	3.939823477
5275	NEUTRAL	3.840653981
5279	NEUTRAL	4.08175739
5280	NEUTRAL	3.994102981
5281	NEUTRAL	4.146259828
5283	CONTRADICTION	4.480882115
5284	ENTAILMENT	3.561057477
5285	CONTRADICTION	4.386346219
5286	NEUTRAL	3.251577754
5287	CONTRADICTION	4.480236168
5289	CONTRADICTION	4.520438515
5290	NEUTRAL	4.375591632
5292	NEUTRAL	4.357098604
5293	NEUTRAL	4.073037098
5295	NEUTRAL	1.175163362
5297	NEUTRAL	1.699265102
5299	NEUTRAL	1.172150578
5300	NEUTRAL	4.407511215
5301	NEUTRAL	4.530522072
5302	ENTAILMENT	4.308494284
5305	NEUTRAL	3.443868423
5307	NEUTRAL	3.293743026
5308	NEUTRAL	3.742924549
5309	NEUTRAL	4.497401616
5312	NEUTRAL	4.464252974
5315	ENTAILMENT	4.370220028
5316	NEUTRAL	3.819311853
5320	NEUTRAL	3.917404339
5322	NEUTRAL	4.494580444
5323	NEUTRAL	4.208595834
5326	NEUTRAL	4.219570736
5328	NEUTRAL	4.30897422
5330	NEUTRAL	4.341442522
5331	NEUTRAL	4.104641465
5332	NEUTRAL	4.335457552
5336	ENTAILMENT	4.375133418
5337	CONTRADICTION	3.921959847
5339	CONTRADICTION	4.026116431
5343	NEUTRAL	4.389166616
5344	NEUTRAL	2.925078684
5353	NEUTRAL	4.150657598
5354	ENTAILMENT	4.679050959
5355	CONTRADICTION	3.85227845
5360	ENTAILMENT	4.691163897
5364	NEUTRAL	4.160192436
5365	ENTAILMENT	4.134329451
5366	NEUTRAL	4.161367709
5367	NEUTRAL	1.328211426
5368	NEUTRAL	1.300833128
5371	NEUTRAL	1.520209764
5375	CONTRADICTION	4.011575629
5381	NEUTRAL	4.42265478
5382	NEUTRAL	4.200918937
5386	NEUTRAL	3.895567796
5388	NEUTRAL	3.96362036
5390	NEUTRAL	3.463476473
5392	NEUTRAL	3.560200782
5394	NEUTRAL	4.012792017
5396	NEUTRAL	4.147827376
5400	NEUTRAL	4.088935992
5402	CONTRADICTION	4.003371992
5403	NEUTRAL	4.075972306
5408	NEUTRAL	4.229649897
5410	NEUTRAL	4.38309114
5412	NEUTRAL	4.398332968
5413	CONTRADICTION	4.390994301
5416	NEUTRAL	4.118345741
5417	NEUTRAL	4.246391006
5418	NEUTRAL	4.248919458
5421	NEUTRAL	1.163427184
5422	NEUTRAL	1.166346618
5424	NEUTRAL	1.234068968
5425	NEUTRAL	1.118983252
5428	ENTAILMENT	4.572852839
5430	ENTAILMENT	4.522286887
5431	CONTRADICTION	4.556719149
5433	CONTRADICTION	4.293433208
5438	CONTRADICTION	4.348973836
5441	NEUTRAL	3.879350065
5442	NEUTRAL	3.746571644
5444	NEUTRAL	4.71605977
5445	NEUTRAL	4.190856843
5448	NEUTRAL	4.679746813
5450	ENTAILMENT	4.501364703
5451	NEUTRAL	4.169868461
5452	NEUTRAL	4.242652371
5453	NEUTRAL	3.453834323
5465	CONTRADICTION	4.559401202
5469	NEUTRAL	4.121360852
5470	NEUTRAL	4.627646671
5472	CONTRADICTION	4.368767809
5473	NEUTRAL	4.409367086
5475	ENTAILMENT	1.605902281
5479	NEUTRAL	1.058615602
5481	NEUTRAL	4.044791245
5482	NEUTRAL	4.273546919
5484	NEUTRAL	4.279959849
5485	NEUTRAL	4.112436795
5486	NEUTRAL	4.206152974
5488	NEUTRAL	4.142795036
5490	NEUTRAL	4.278416092
5493	NEUTRAL	3.989941559
5494	NEUTRAL	2.78679484
5499	NEUTRAL	3.832806933
5506	NEUTRAL	1.053002478
5508	CONTRADICTION	4.044531883
5509	NEUTRAL	4.264106466
5511	ENTAILMENT	4.42328754
5515	NEUTRAL	4.098941456
5516	NEUTRAL	3.565845453
5517	CONTRADICTION	4.211113168
5519	NEUTRAL	3.712672328
5524	NEUTRAL	2.20375349
5527	NEUTRAL	3.817163263
5528	NEUTRAL	3.695687114
5529	NEUTRAL	3.35013828
5536	NEUTRAL	3.617645118
5539	NEUTRAL	2.915055119
5541	NEUTRAL	2.661780977
5542	NEUTRAL	2.645700943
5543	NEUTRAL	4.223272911
5544	CONTRADICTION	4.122887543
5547	NEUTRAL	1.163793212
5550	NEUTRAL	1.234239247
5551	NEUTRAL	1.353325545
5557	NEUTRAL	1.008289229
5559	NEUTRAL	1.762366781
5562	CONTRADICTION	4.456714161
5564	ENTAILMENT	4.518400858
5566	ENTAILMENT	4.318764023
5567	ENTAILMENT	3.409453228
5570	NEUTRAL	4.398772305
5571	CONTRADICTION	4.249038925
5572	ENTAILMENT	4.399759069
5573	ENTAILMENT	4.240676258
5574	NEUTRAL	1.921693439
5576	ENTAILMENT	2.890555399
5577	NEUTRAL	3.059110858
5578	NEUTRAL	2.647316976
5579	NEUTRAL	4.039633749
5581	NEUTRAL	4.198721215
5583	NEUTRAL	3.728736717
5585	NEUTRAL	3.379044303
5589	NEUTRAL	3.721508466
5590	NEUTRAL	3.985016273
5592	NEUTRAL	3.982938277
5594	NEUTRAL	4.554519617
5596	NEUTRAL	3.710511584
5597	NEUTRAL	3.872743713
5598	CONTRADICTION	3.637405476
5599	NEUTRAL	4.032950597
5600	CONTRADICTION	2.690352002
5601	NEUTRAL	2.383693839
5605	NEUTRAL	3.105653731
5606	NEUTRAL	4.27036321
5611	NEUTRAL	1.130970906
5616	CONTRADICTION	4.3334592
5622	CONTRADICTION	4.348209973
5625	NEUTRAL	3.578357389
5626	NEUTRAL	4.203264311
5628	NEUTRAL	4.225487957
5629	CONTRADICTION	3.009030401
5630	NEUTRAL	4.861212819
5631	NEUTRAL	4.283722015
5635	ENTAILMENT	4.395706253
5636	CONTRADICTION	4.222199779
5638	CONTRADICTION	4.013798434
5639	ENTAILMENT	4.552120458
5644	NEUTRAL	4.537226686
5648	NEUTRAL	4.436435339
5649	NEUTRAL	4.253536509
5650	NEUTRAL	4.549144651
5652	CONTRADICTION	4.166321438
5654	CONTRADICTION	4.13367135
5655	NEUTRAL	1.713932223
5658	NEUTRAL	2.557076838
5660	NEUTRAL	4.243363741
5661	NEUTRAL	4.34746266
5662	NEUTRAL	3.989843296
5665	NEUTRAL	3.681062789
5666	NEUTRAL	4.267815105
5667	NEUTRAL	4.271814653
5669	NEUTRAL	4.193170928
5670	NEUTRAL	4.20125665
5672	NEUTRAL	4.19012039
5673	NEUTRAL	4.147747731
5674	NEUTRAL	4.126111333
5681	NEUTRAL	3.957511527
5682	NEUTRAL	4.340138215
5684	NEUTRAL	3.70816621
5685	NEUTRAL	3.994830901
5686	NEUTRAL	3.946844342
5688	CONTRADICTION	4.253171386
5689	NEUTRAL	4.100340664
5690	NEUTRAL	4.091390231
5692	NEUTRAL	1.489972928
5699	CONTRADICTION	3.806862236
5700	ENTAILMENT	3.950009434
5702	NEUTRAL	4.370177878
5703	CONTRADICTION	3.952544092
5704	ENTAILMENT	3.849090604
5705	ENTAILMENT	4.47317005
5707	ENTAILMENT	4.359905554
5708	CONTRADICTION	4.296215075
5709	ENTAILMENT	4.444545627
5711	ENTAILMENT	4.394956095
5713	NEUTRAL	4.367795785
5714	NEUTRAL	4.408363256
5715	CONTRADICTION	4.304773492
5716	NEUTRAL	4.402993461
5719	NEUTRAL	3.977114923
5720	NEUTRAL	4.426751298
5721	CONTRADICTION	4.392615893
5723	NEUTRAL	4.37097122
5724	CONTRADICTION	4.244507208
5726	CONTRADICTION	4.332825665
5727	NEUTRAL	4.223284547
5729	NEUTRAL	3.707499834
5730	NEUTRAL	4.133266146
5731	NEUTRAL	4.047919617
5734	NEUTRAL	4.127627681
5735	NEUTRAL	2.691075267
5738	NEUTRAL	1.077562319
5743	NEUTRAL	4.05681161
5746	NEUTRAL	3.383454227
5748	NEUTRAL	2.913452016
5754	NEUTRAL	3.369599713
5757	CONTRADICTION	3.314297501
5759	NEUTRAL	4.320405785
5760	NEUTRAL	4.377574469
5763	NEUTRAL	4.492295838
5766	NEUTRAL	2.062533792
5767	NEUTRAL	1.432179242
5769	NEUTRAL	1.227257945
5771	NEUTRAL	4.235851562
5774	NEUTRAL	4.030991292
5775	NEUTRAL	4.169260784
5778	NEUTRAL	4.049680845
5780	ENTAILMENT	4.628460958
5782	NEUTRAL	4.10318485
5783	NEUTRAL	3.086601124
5784	NEUTRAL	3.115670702
5785	NEUTRAL	2.276905239
5786	NEUTRAL	3.249010254
5789	CONTRADICTION	3.954008981
5790	ENTAILMENT	4.256027726
5793	NEUTRAL	4.077482965
5795	CONTRADICTION	3.806105355
5796	ENTAILMENT	4.03665846
5798	NEUTRAL	4.034994719
5800	CONTRADICTION	3.959948441
5802	CONTRADICTION	3.452073612
5803	NEUTRAL	3.844104033
5804	NEUTRAL	3.311370826
5805	NEUTRAL	3.966439205
5807	NEUTRAL	4.036037337
5808	ENTAILMENT	4.400045841
5809	ENTAILMENT	3.769915743
5814	NEUTRAL	1.088280704
5817	NEUTRAL	4.259083952
5818	CONTRADICTION	4.269418854
5827	CONTRADICTION	4.293342703
5830	NEUTRAL	4.240778658
5831	NEUTRAL	4.29716512
5832	NEUTRAL	4.301226987
5833	NEUTRAL	3.950291292
5837	NEUTRAL	2.124428909
5838	NEUTRAL	1.371100998
5840	NEUTRAL	1.336405107
5843	NEUTRAL	4.268672576
5844	ENTAILMENT	4.280563906
5849	NEUTRAL	4.274289578
5854	CONTRADICTION	4.331973366
5856	CONTRADICTION	4.253369463
5858	NEUTRAL	4.3309504
5862	NEUTRAL	4.41858619
5863	NEUTRAL	4.22762517
5866	NEUTRAL	4.290251568
5868	NEUTRAL	4.235724855
5869	NEUTRAL	4.368696698
5870	NEUTRAL	4.329760646
5871	NEUTRAL	4.183443185
5873	NEUTRAL	4.138784628
5877	NEUTRAL	4.317056322
5878	NEUTRAL	4.298028279
5880	NEUTRAL	4.302977613
5881	NEUTRAL	4.343797464
5884	NEUTRAL	4.384517241
5888	NEUTRAL	4.344676138
5889	NEUTRAL	4.302886591
5891	NEUTRAL	1.309030171
5892	NEUTRAL	3.181657424
5893	NEUTRAL	3.341785956
5896	NEUTRAL	4.429829504
5897	NEUTRAL	4.575444646
5903	NEUTRAL	4.38669712
5908	CONTRADICTION	3.897314285
5910	NEUTRAL	4.002296792
5912	NEUTRAL	3.999400889
5913	NEUTRAL	2.797096255
5915	NEUTRAL	1.60244279
5916	NEUTRAL	4.730660822
5917	NEUTRAL	4.426234643
5921	NEUTRAL	1.129768352
5925	NEUTRAL	4.637828749
5926	NEUTRAL	4.357258928
5927	NEUTRAL	2.875753685
5929	NEUTRAL	2.529971866
5932	ENTAILMENT	4.565953509
5933	NEUTRAL	3.843691847
5934	NEUTRAL	4.005138651
5935	CONTRADICTION	4.362523219
5939	NEUTRAL	3.837886336
5940	NEUTRAL	4.261789536
5942	CONTRADICTION	4.170539491
5945	NEUTRAL	4.308031933
5946	NEUTRAL	2.537686258
5949	NEUTRAL	2.71405295
5950	CONTRADICTION	2.997628961
5951	NEUTRAL	2.475777177
5953	NEUTRAL	4.026440698
5954	ENTAILMENT	4.499865939
5957	NEUTRAL	3.599909747
5958	NEUTRAL	3.522520164
5959	NEUTRAL	3.664352452
5961	NEUTRAL	4.107894217
5962	NEUTRAL	2.750062069
5963	NEUTRAL	4.094371468
5967	CONTRADICTION	1.26803125
5969	NEUTRAL	2.589342926
5971	NEUTRAL	1.310291553
5972	NEUTRAL	4.298666469
5973	NEUTRAL	4.284393046
5974	NEUTRAL	3.528097603
5980	NEUTRAL	4.420311992
5981	ENTAILMENT	3.224094987
5984	NEUTRAL	4.186129634
5985	NEUTRAL	4.183513262
5993	NEUTRAL	3.811958188
5994	NEUTRAL	4.164572881
5995	CONTRADICTION	4.101325101
5997	NEUTRAL	4.195935211
5998	NEUTRAL	4.160493947
5999	NEUTRAL	4.129876085
6002	NEUTRAL	4.125857661
6003	NEUTRAL	4.430490708
6004	CONTRADICTION	4.381407746
6008	NEUTRAL	4.725007101
6009	NEUTRAL	3.474457323
6010	NEUTRAL	3.851634313
6011	NEUTRAL	3.850842781
6012	NEUTRAL	3.97245262
6013	NEUTRAL	3.860949611
6016	NEUTRAL	4.02206258
6018	NEUTRAL	3.847059153
6019	ENTAILMENT	4.207773531
6021	NEUTRAL	4.177772914
6023	NEUTRAL	4.14119801
6024	ENTAILMENT	4.149907958
6025	NEUTRAL	4.440287235
6026	CONTRADICTION	4.444414265
6031	NEUTRAL	4.228739158
6033	NEUTRAL	4.222192797
6034	ENTAILMENT	4.911424509
6036	NEUTRAL	4.112217255
6039	NEUTRAL	4.151436718
6040	NEUTRAL	3.191923542
6043	NEUTRAL	4.070048621
6046	ENTAILMENT	4.244495571
6048	NEUTRAL	3.872997644
6049	NEUTRAL	2.808357929
6055	NEUTRAL	4.180965933
6057	NEUTRAL	4.501950142
6058	NEUTRAL	2.445347308
6059	NEUTRAL	2.634912999
6062	NEUTRAL	3.680969698
6063	ENTAILMENT	3.313842649
6064	CONTRADICTION	4.136129209
6066	NEUTRAL	4.155516686
6067	NEUTRAL	3.537147074
6069	NEUTRAL	3.58435503
6070	NEUTRAL	4.097242805
6071	NEUTRAL	4.059212579
6073	NEUTRAL	4.161224711
6074	ENTAILMENT	4.544490105
6076	NEUTRAL	4.321563732
6079	NEUTRAL	3.856187235
6081	NEUTRAL	4.064887247
6087	NEUTRAL	4.259693956
6089	NEUTRAL	4.237706916
6090	NEUTRAL	4.23563978
6091	NEUTRAL	4.241853599
6094	NEUTRAL	4.338806239
6097	NEUTRAL	4.688984277
6100	NEUTRAL	4.704692852
6102	NEUTRAL	4.147114972
6107	NEUTRAL	3.929414361
6110	NEUTRAL	3.898596354
6111	NEUTRAL	3.698564658
6113	NEUTRAL	3.951670331
6114	NEUTRAL	4.228564095
6115	NEUTRAL	4.081943054
6116	NEUTRAL	4.246514351
6118	NEUTRAL	4.244486262
6121	NEUTRAL	4.152919191
6124	CONTRADICTION	4.535073959
6125	NEUTRAL	4.542632424
6126	NEUTRAL	4.521391663
6129	NEUTRAL	4.398086018
6130	CONTRADICTION	4.580609899
6132	NEUTRAL	4.624446412
6134	NEUTRAL	3.043308416
6138	NEUTRAL	2.898293065
6139	NEUTRAL	3.322994003
6140	NEUTRAL	2.356219865
6141	NEUTRAL	3.11092591
6142	NEUTRAL	3.272896867
6143	NEUTRAL	4.248428404
6148	NEUTRAL	3.734388629
6149	NEUTRAL	3.831647176
6151	NEUTRAL	3.79874057
6156	NEUTRAL	1.365975825
6162	NEUTRAL	4.046584538
6163	NEUTRAL	4.419977382
6165	NEUTRAL	4.403555886
6166	CONTRADICTION	4.366227203
6167	NEUTRAL	4.078582472
6168	NEUTRAL	4.383331625
6172	NEUTRAL	3.605203259
6173	NEUTRAL	4.441459922
6177	NEUTRAL	2.205034266
6181	NEUTRAL	4.207340658
6182	NEUTRAL	2.991124363
6184	NEUTRAL	4.400086439
6189	NEUTRAL	2.809653444
6190	NEUTRAL	2.806545371
6192	NEUTRAL	4.322234763
6196	NEUTRAL	1.926347209
6201	NEUTRAL	4.73274218
6204	NEUTRAL	4.273161626
6207	CONTRADICTION	2.915386497
6210	NEUTRAL	2.400111069
6216	NEUTRAL	4.363792876
6217	NEUTRAL	4.385559084
6220	NEUTRAL	4.519992196
6221	ENTAILMENT	4.512337795
6222	ENTAILMENT	4.544917806
6223	NEUTRAL	4.06770092
6226	NEUTRAL	3.650106697
6227	NEUTRAL	3.635284555
6229	NEUTRAL	3.761801835
6230	NEUTRAL	4.372993361
6235	NEUTRAL	4.04232899
6237	NEUTRAL	3.382606841
6238	NEUTRAL	3.723359424
6240	NEUTRAL	4.087352154
6244	NEUTRAL	3.084333196
6245	NEUTRAL	2.211077548
6247	NEUTRAL	2.118512076
6251	NEUTRAL	4.366562072
6252	ENTAILMENT	3.478079077
6254	NEUTRAL	4.417926796
6255	ENTAILMENT	2.610880285
6256	NEUTRAL	3.114988165
6257	NEUTRAL	4.368842024
6260	CONTRADICTION	4.231805469
6261	NEUTRAL	4.428108874
6262	NEUTRAL	4.181120567
6264	NEUTRAL	4.096008058
6265	NEUTRAL	4.420235451
6268	ENTAILMENT	4.123480222
6269	CONTRADICTION	4.02086843
6270	NEUTRAL	4.275069473
6271	NEUTRAL	4.242594448
6273	NEUTRAL	3.413230909
6274	NEUTRAL	3.417298982
6275	NEUTRAL	3.702856408
6276	NEUTRAL	3.467229072
6277	NEUTRAL	4.389091367
6279	NEUTRAL	3.90458572
6281	NEUTRAL	4.353326612
6282	NEUTRAL	3.812655853
6283	NEUTRAL	3.697120197
6284	NEUTRAL	3.78659867
6285	NEUTRAL	3.847773108
6289	NEUTRAL	4.217182179
6294	NEUTRAL	4.326458763
6296	NEUTRAL	4.272292778
6298	NEUTRAL	1.76019091
6303	NEUTRAL	4.003540849
6304	NEUTRAL	1.984764217
6312	NEUTRAL	3.755598102
6314	NEUTRAL	3.228473881
6320	NEUTRAL	4.138200482
6322	NEUTRAL	3.789222283
6323	NEUTRAL	3.995507878
6324	NEUTRAL	4.268690677
6325	NEUTRAL	4.128029524
6328	ENTAILMENT	4.437331598
6329	NEUTRAL	4.24950257
6331	NEUTRAL	4.396389695
6332	NEUTRAL	3.913121899
6339	CONTRADICTION	4.507945714
6340	NEUTRAL	4.318886593
6341	NEUTRAL	4.218565355
6343	NEUTRAL	4.195038435
6351	NEUTRAL	4.061289283
6352	NEUTRAL	4.028304067
6354	NEUTRAL	4.2041148
6355	NEUTRAL	2.878873394
6356	NEUTRAL	4.322250536
6361	NEUTRAL	3.575122997
6364	ENTAILMENT	4.371400472
6365	NEUTRAL	4.29530537
6367	CONTRADICTION	4.415516258
6369	NEUTRAL	2.819687869
6371	NEUTRAL	3.071278488
6374	NEUTRAL	3.812752046
6376	NEUTRAL	4.196547542
6378	CONTRADICTION	4.275225142
6379	NEUTRAL	3.44258351
6380	ENTAILMENT	4.329446981
6383	ENTAILMENT	4.342724591
6384	ENTAILMENT	4.195106443
6388	NEUTRAL	3.494760711
6389	NEUTRAL	4.089873366
6391	NEUTRAL	3.44813147
6393	NEUTRAL	3.534601555
6398	ENTAILMENT	4.68527719
6399	NEUTRAL	3.984877154
6400	ENTAILMENT	4.65799431
6401	NEUTRAL	3.77911235
6403	NEUTRAL	3.908585009
6406	NEUTRAL	4.30468428
6408	NEUTRAL	3.894983392
6409	NEUTRAL	3.577042222
6410	NEUTRAL	3.740597793
6413	NEUTRAL	2.792820279
6414	NEUTRAL	3.684304163
6415	NEUTRAL	4.385050704
6416	NEUTRAL	4.064917243
6418	NEUTRAL	4.148293865
6422	NEUTRAL	3.909165276
6425	NEUTRAL	3.87869455
6427	NEUTRAL	4.187982143
6428	ENTAILMENT	4.529765708
6430	NEUTRAL	2.961822445
6431	NEUTRAL	2.643563214
6433	NEUTRAL	2.317915409
6435	NEUTRAL	2.406431942
6436	NEUTRAL	3.25820712
6437	NEUTRAL	4.292056497
6438	CONTRADICTION	4.373875398
6439	NEUTRAL	4.470218551
6440	NEUTRAL	3.073345235
6441	NEUTRAL	4.480484152
6442	NEUTRAL	2.919174651
6445	NEUTRAL	4.454685297
6446	NEUTRAL	4.283299745
6449	NEUTRAL	2.816251134
6451	NEUTRAL	4.176941302
6453	NEUTRAL	3.50466817
6455	NEUTRAL	3.822591498
6456	NEUTRAL	3.988086722
6457	NEUTRAL	4.200725514
6459	NEUTRAL	4.511565141
6461	NEUTRAL	4.436253295
6462	NEUTRAL	4.025232326
6464	NEUTRAL	3.102062749
6465	NEUTRAL	3.776853344
6466	NEUTRAL	3.862163154
6472	NEUTRAL	4.479805364
6473	NEUTRAL	4.296358332
6474	ENTAILMENT	4.280207575
6475	NEUTRAL	4.498605592
6476	NEUTRAL	4.275456835
6479	ENTAILMENT	4.136224627
6481	ENTAILMENT	3.875073313
6483	ENTAILMENT	4.019033763
6484	CONTRADICTION	3.726096297
6485	ENTAILMENT	4.019031953
6486	NEUTRAL	4.081434675
6487	NEUTRAL	4.141741557
6490	NEUTRAL	2.836830562
6492	NEUTRAL	2.754303782
6493	NEUTRAL	3.615004181
6494	NEUTRAL	3.462873451
6498	ENTAILMENT	4.206245806
6501	ENTAILMENT	2.244897995
6502	ENTAILMENT	3.759134522
6503	ENTAILMENT	4.061955917
6504	CONTRADICTION	2.3038367
6505	ENTAILMENT	3.391678034
6507	NEUTRAL	4.421744558
6509	NEUTRAL	4.290747535
6512	NEUTRAL	3.910480961
6515	NEUTRAL	4.206687988
6516	CONTRADICTION	4.315128047
6518	NEUTRAL	4.037219074
6519	NEUTRAL	4.047948061
6520	NEUTRAL	1.966008336
6522	NEUTRAL	2.475830834
6523	NEUTRAL	2.354624778
6524	NEUTRAL	3.197648375
6525	NEUTRAL	2.328686804
6526	ENTAILMENT	4.453184206
6528	NEUTRAL	4.224661517
6530	NEUTRAL	4.124143495
6533	NEUTRAL	3.636105823
6534	NEUTRAL	4.006193423
6537	NEUTRAL	4.524549513
6538	CONTRADICTION	4.298129645
6541	ENTAILMENT	4.385860336
6542	CONTRADICTION	4.43637121
6547	CONTRADICTION	4.339549932
6551	NEUTRAL	4.246565551
6553	CONTRADICTION	4.291119382
6556	NEUTRAL	4.118573814
6560	NEUTRAL	4.207348933
6561	NEUTRAL	4.233645566
6562	NEUTRAL	4.224980612
6564	NEUTRAL	4.075575377
6570	NEUTRAL	3.673361326
6571	NEUTRAL	3.714757047
6573	NEUTRAL	3.841247177
6574	NEUTRAL	3.971960789
6581	NEUTRAL	4.180102773
6583	ENTAILMENT	4.378158873
6585	NEUTRAL	2.607619388
6586	NEUTRAL	4.263303557
6587	NEUTRAL	4.194045724
6594	NEUTRAL	4.259232639
6596	CONTRADICTION	4.157979199
6601	NEUTRAL	3.923705819
6602	NEUTRAL	4.342955767
6608	NEUTRAL	4.400335457
6609	NEUTRAL	4.097734377
6611	NEUTRAL	4.567757922
6612	NEUTRAL	4.562164709
6613	NEUTRAL	4.170631806
6616	NEUTRAL	3.956169466
6621	NEUTRAL	4.228514188
6622	ENTAILMENT	4.234875142
6623	CONTRADICTION	4.207962299
6624	ENTAILMENT	3.64923216
6627	NEUTRAL	3.720848813
6628	NEUTRAL	3.694893772
6629	NEUTRAL	4.373850574
6630	CONTRADICTION	4.385841718
6633	NEUTRAL	3.804668135
6636	NEUTRAL	3.628407463
6637	NEUTRAL	4.068611918
6639	NEUTRAL	3.639799981
6641	CONTRADICTION	4.267902248
6642	ENTAILMENT	4.4920613
6643	NEUTRAL	4.70323029
6645	NEUTRAL	4.590640445
6650	NEUTRAL	3.942385805
6651	NEUTRAL	4.006099039
6652	NEUTRAL	4.101482321
6653	NEUTRAL	3.991477559
6654	NEUTRAL	3.372301935
6655	NEUTRAL	3.547754267
6660	NEUTRAL	4.02153222
6661	CONTRADICTION	3.88603994
6662	NEUTRAL	4.23698753
6663	NEUTRAL	4.243056799
6666	NEUTRAL	2.248096832
6667	NEUTRAL	2.503684025
6668	NEUTRAL	2.927390441
6672	CONTRADICTION	4.47883877
6676	NEUTRAL	2.82102631
6677	NEUTRAL	2.418664348
6679	NEUTRAL	4.3817271
6680	NEUTRAL	4.111728787
6681	CONTRADICTION	4.066552798
6682	NEUTRAL	4.090837892
6685	NEUTRAL	4.074396225
6686	NEUTRAL	4.1220836
6689	NEUTRAL	3.62743337
6690	NEUTRAL	3.916852776
6691	NEUTRAL	4.57006968
6693	NEUTRAL	4.09986409
6699	CONTRADICTION	4.517333933
6702	NEUTRAL	4.231238132
6703	NEUTRAL	4.051334761
6704	NEUTRAL	4.069294326
6706	ENTAILMENT	4.460696643
6707	NEUTRAL	4.232768701
6708	CONTRADICTION	4.233358277
6710	NEUTRAL	3.998150626
6712	NEUTRAL	3.693806936
6713	NEUTRAL	3.876471487
6716	NEUTRAL	4.302590769
6718	NEUTRAL	4.254116259
6719	NEUTRAL	4.236441138
6722	NEUTRAL	4.274279235
